#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	identity	idPct
NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	+	46294	47049	756	NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	57187	57935	749	599/749	80.0%
NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	+	46294	47049	756	NODE_5_length_1342165_cov_13.583453_Iran_2005-2010_IR_B3.1A	+	9547	10295	749	599/749	80.0%
NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	+	47165	48156	992	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	8972	9975	1004	583/963	60.5%
NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	+	47449	49254	1806	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	34950	36847	1898	1084/1722	63.0%
NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	+	47771	48520	750	NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	+	79019	79767	749	620/749	82.8%
NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	+	48609	56868	8260	NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	+	25335	34141	8807	5017/7399	67.8%
NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	+	48609	54719	6111	NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	+	13633	19762	6130	3658/5297	69.1%
NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	+	48764	56404	7641	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	57473	65085	7613	4473/6686	66.9%
NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	+	48798	49096	299	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	23335	23630	296	261/293	89.1%
NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	+	48853	56666	7814	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	96071	104185	8115	4638/6864	67.6%
NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	+	48865	56868	8004	NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	+	59044	67068	8025	7964/8004	99.5%
NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	+	48942	53426	4485	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	76634	81336	4703	2811/4061	69.2%
NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	+	49092	53369	4278	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	34838	39112	4275	2632/3737	70.4%
NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	+	49167	56740	7574	SN15_Chr05_Horiz	+	39603	46689	7087	5852/6800	86.1%
NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	+	49179	54151	4973	NODE_10_length_1230314_cov_6.729976_SouthAfrica_1995_SA_134	+	49636	54890	5255	3114/4526	68.8%
NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	+	49179	53520	4342	NODE_5_length_1342165_cov_13.583453_Iran_2005-2010_IR_B3.1A	+	10436	14906	4471	2844/3969	71.7%
NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	+	49179	56689	7511	SN15_Chr05_Horiz	+	27718	35667	7950	4746/6790	69.9%
NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	+	49179	50108	930	NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	58076	59009	934	859/930	92.4%
NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	+	49179	56483	7305	M4_chr6_Horiz	+	22892	29735	6844	5981/6829	87.6%
NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	+	49185	56868	7684	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	83936	91417	7482	4384/6602	66.4%
NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	+	49398	50857	1460	NODE_10_length_1230314_cov_6.729976_SouthAfrica_1995_SA_134	+	58524	60001	1478	1221/1429	85.4%
NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	+	49461	53796	4336	NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	+	45375	49699	4325	2683/3780	71.0%
NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	+	49513	56714	7202	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	65794	72928	7135	4166/6245	66.7%
NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	+	49522	53796	4275	NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	+	33864	37997	4134	2607/3680	70.8%
NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	+	50097	52109	2013	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	21444	23461	2018	1188/1724	68.9%
NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	+	50159	56852	6694	NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	4289	10946	6658	3878/5841	66.4%
NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	+	50211	56660	6450	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	102895	109102	6208	3662/5463	67.0%
NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	+	50236	53070	2835	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	109290	112162	2873	1730/2574	67.2%
NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	+	51116	56868	5753	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	90141	95883	5743	3482/5099	68.3%
NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	+	51721	56868	5148	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	59568	64588	5021	3068/4460	68.8%
NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	+	52351	53793	1443	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	34936	36426	1491	873/1301	67.1%
NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	+	54604	56298	1695	NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	91464	93135	1672	1228/1575	78.0%
NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	+	55037	56814	1778	NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	+	75868	77646	1779	1069/1607	66.5%
NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	+	55354	56868	1515	NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	93428	94956	1529	1121/1418	79.1%
NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	+	56155	56660	506	NODE_10_length_1230314_cov_6.729976_SouthAfrica_1995_SA_134	+	58474	58906	433	335/422	79.4%
NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	+	56471	56868	398	NODE_10_length_1230314_cov_6.729976_SouthAfrica_1995_SA_134	+	50212	50613	402	378/398	95.0%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	1	18791	18791	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	94147	111752	17606	10991/15773	69.7%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	1	35036	35036	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	67318	100223	32906	21029/30010	70.1%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	1	6594	6594	NODE_10_length_1230314_cov_6.729976_SouthAfrica_1995_SA_134	+	53343	59691	6349	5247/6251	83.9%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	1	7315	7315	NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	+	71257	79385	8129	5750/7035	81.7%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	1	13417	13417	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	98610	111623	13014	9347/12202	76.6%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	1	99272	99272	NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	1	99272	99272	99272/99272	100.0%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	2	22905	22904	SN15_Chr05_Horiz	+	32654	56525	23872	13812/20292	68.1%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	2	1589	1588	NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	97687	99272	1586	1410/1585	89.0%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	7	35582	35576	NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	948	35944	34997	20434/30720	66.5%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	24	48334	48311	NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	656	48633	47978	28020/41945	66.8%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	26	7313	7288	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	103677	110490	6814	4218/6105	69.1%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	29	22442	22414	SN15_Chr05_Horiz	+	33852	56653	22802	15915/20660	77.0%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	30	36280	36251	NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	2743	38124	35382	20695/31033	66.7%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	32	26503	26472	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	86279	111557	25279	14914/22372	66.7%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	43	13713	13671	NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	+	71287	85084	13798	8311/12105	68.7%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	53	47526	47474	NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	1813	48237	46425	26931/40410	66.6%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	62	48090	48029	NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	428	48113	47686	28100/41746	67.3%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	62	8718	8657	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	102520	111353	8834	5374/7707	69.7%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	162	28930	28769	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	83563	111988	28426	16452/24850	66.2%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	254	16941	16688	NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	+	66390	83524	17135	9826/14638	67.1%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	281	27333	27053	NODE_5_length_1342165_cov_13.583453_Iran_2005-2010_IR_B3.1A	+	14544	40693	26150	15438/23181	66.6%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	288	10808	10521	NODE_10_length_1230314_cov_6.729976_SouthAfrica_1995_SA_134	+	48819	58921	10103	6016/8873	67.8%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	428	48113	47686	NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	62	48090	48029	28103/41749	67.3%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	550	36690	36141	NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	6377	41740	35364	20571/30754	66.9%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	626	35365	34740	NODE_5_length_1342165_cov_13.583453_Iran_2005-2010_IR_B3.1A	+	23358	57163	33806	19771/29704	66.6%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	632	40874	40243	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	54168	93943	39776	23132/34509	67.0%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	656	48633	47978	NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	24	48334	48311	28020/41945	66.8%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	754	15252	14499	NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	84661	98937	14277	8299/12430	66.8%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	969	24095	23127	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	19	23144	23126	13848/20269	68.3%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	973	43674	42702	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	63635	104409	40775	24165/36153	66.8%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	1658	36088	34431	NODE_5_length_1342165_cov_13.583453_Iran_2005-2010_IR_B3.1A	+	25192	59950	34759	19905/29820	66.8%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	1746	13323	11578	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	9806	21159	11354	6597/9801	67.3%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	1813	48237	46425	NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	53	47526	47474	27013/40546	66.6%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	2320	27756	25437	NODE_5_length_1342165_cov_13.583453_Iran_2005-2010_IR_B3.1A	+	15711	40886	25176	16599/22862	72.6%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	2399	27869	25471	NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	+	58409	84080	25672	14669/22232	66.0%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	2623	38124	35502	NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	386	36280	35895	20620/30727	67.1%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	2743	48497	45755	NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	30	45332	45303	26144/39173	66.7%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	3388	33417	30030	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	81619	112085	30467	19230/26934	71.4%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	4289	10946	6658	NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	+	50159	56852	6694	3878/5841	66.4%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	5867	31617	25751	NODE_10_length_1230314_cov_6.729976_SouthAfrica_1995_SA_134	+	11772	38799	27028	15157/22734	66.7%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	6377	41740	35364	NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	550	36690	36141	20572/30759	66.9%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	7810	25941	18132	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	5539	24041	18503	12532/16691	75.1%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	9106	38134	29029	NODE_5_length_1342165_cov_13.583453_Iran_2005-2010_IR_B3.1A	+	31016	59719	28704	20543/26688	77.0%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	9328	16323	6996	NODE_10_length_1230314_cov_6.729976_SouthAfrica_1995_SA_134	+	48900	55792	6893	4045/6017	67.2%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	9358	15854	6497	NODE_5_length_1342165_cov_13.583453_Iran_2005-2010_IR_B3.1A	+	12229	19016	6788	5065/6228	81.3%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	10030	15995	5966	NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	+	40300	46058	5759	3393/5075	66.9%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	10163	37856	27694	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	55488	81224	25737	15393/23176	66.4%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	10242	36049	25808	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	83715	110427	26713	15082/22773	66.2%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	10540	35885	25346	NODE_5_length_1342165_cov_13.583453_Iran_2005-2010_IR_B3.1A	+	28798	53262	24465	14357/21603	66.5%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	10623	46209	35587	NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	+	1609	37156	35548	20385/30822	66.1%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	10681	48120	37440	NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	59141	97576	38436	22617/33014	68.5%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	11434	21974	10541	NODE_10_length_1230314_cov_6.729976_SouthAfrica_1995_SA_134	+	26138	36599	10462	9071/10243	88.6%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	11545	23967	12423	NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	+	33167	45687	12521	10169/11933	85.2%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	11545	23967	12423	NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	+	21465	33985	12521	10171/11930	85.3%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	11803	48526	36724	NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	+	19	37677	37659	21422/32208	66.5%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	11811	38396	26586	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	49797	78240	28444	15913/23909	66.6%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	11937	45294	33358	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	48540	81801	33262	22254/30002	74.2%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	12141	13799	1659	SN15_Chr05_Horiz	+	738	2427	1690	1018/1473	69.1%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	12141	32623	20483	NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	20643	40821	20179	11738/17648	66.5%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	12141	13730	1590	NODE_10_length_1230314_cov_6.729976_SouthAfrica_1995_SA_134	+	35406	36995	1590	982/1360	72.2%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	12141	13027	887	NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	92274	93122	849	578/764	75.7%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	12141	16768	4628	NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	+	30614	35457	4844	2808/4069	69.0%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	12141	12666	526	SN15_Chr05_Horiz	+	54981	55513	533	374/502	74.5%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	12226	35945	23720	NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	+	25230	49617	24388	13931/20792	67.0%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	12921	39229	26309	NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	20706	47771	27066	15504/23169	66.9%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	13056	30199	17144	NODE_5_length_1342165_cov_13.583453_Iran_2005-2010_IR_B3.1A	+	25385	42949	17565	10183/15017	67.8%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	13368	56648	43281	NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	+	1605	46296	44692	28875/39091	73.9%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	13535	31723	18189	NODE_5_length_1342165_cov_13.583453_Iran_2005-2010_IR_B3.1A	+	25493	44042	18550	10614/15783	67.2%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	13914	23284	9371	NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	85656	94818	9163	7395/8841	83.6%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	14466	31509	17044	NODE_5_length_1342165_cov_13.583453_Iran_2005-2010_IR_B3.1A	+	25850	43713	17864	9972/15108	66.0%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	14569	35462	20894	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	3644	24306	20663	11961/18055	66.2%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	15054	47197	32144	NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	+	17023	49154	32132	18409/27751	66.3%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	15128	36014	20887	NODE_5_length_1342165_cov_13.583453_Iran_2005-2010_IR_B3.1A	+	35383	56523	21141	12091/18080	66.9%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	15310	47320	32011	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	48062	78536	30475	18001/26957	66.8%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	15572	21984	6413	NODE_5_length_1342165_cov_13.583453_Iran_2005-2010_IR_B3.1A	+	25232	31691	6460	5503/6239	88.2%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	16415	48653	32239	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	48088	79779	31692	20204/28429	71.1%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	16477	46405	29929	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	48379	77656	29278	17055/25624	66.6%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	16862	48302	31441	NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	+	1	32570	32570	19514/28277	69.0%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	17283	46996	29714	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	48093	78177	30085	17339/25998	66.7%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	17487	20900	3414	NODE_5_length_1342165_cov_13.583453_Iran_2005-2010_IR_B3.1A	+	11785	15536	3752	2113/3105	68.1%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	17536	56648	39113	NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	+	17244	57998	40755	26526/35479	74.8%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	17699	48131	30433	NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	+	493	30975	30483	17385/26270	66.2%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	19686	35928	16243	NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	59934	75761	15828	9266/13896	66.7%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	19876	33702	13827	SN15_Chr05_Horiz	+	45726	59715	13990	8080/12050	67.1%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	19891	46815	26925	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	48149	77907	29759	16273/24184	67.3%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	19907	31095	11189	SN15_Chr05_Horiz	+	1	11028	11028	6644/9646	68.9%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	20044	36094	16051	NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	+	21403	37771	16369	9430/14029	67.2%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	20286	48131	27846	NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	+	15271	42677	27407	15832/23932	66.2%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	20358	35465	15108	SN15_Chr05_Horiz	+	45234	59948	14715	8645/12963	66.7%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	20412	36219	15808	NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	+	1	16588	16588	9357/14159	66.1%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	20643	40821	20179	NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	12141	32623	20483	11738/17648	66.5%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	20766	38564	17799	NODE_5_length_1342165_cov_13.583453_Iran_2005-2010_IR_B3.1A	+	41650	59832	18183	10489/15866	66.1%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	20998	26384	5387	NODE_5_length_1342165_cov_13.583453_Iran_2005-2010_IR_B3.1A	+	35348	40705	5358	3150/4684	67.3%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	21003	27764	6762	NODE_5_length_1342165_cov_13.583453_Iran_2005-2010_IR_B3.1A	+	34798	41571	6774	3925/6025	65.1%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	21088	25732	4645	NODE_5_length_1342165_cov_13.583453_Iran_2005-2010_IR_B3.1A	+	11300	15606	4307	2605/3876	67.2%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	21088	32544	11457	NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	58940	70457	11518	6629/10081	65.8%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	21088	44613	23526	SN15_Chr05_Horiz	+	28582	51167	22586	13194/19897	66.3%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	21219	26853	5635	NODE_5_length_1342165_cov_13.583453_Iran_2005-2010_IR_B3.1A	+	35375	40911	5537	3266/4879	66.9%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	21461	27316	5856	NODE_5_length_1342165_cov_13.583453_Iran_2005-2010_IR_B3.1A	+	43472	48733	5262	3206/4791	66.9%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	22131	47771	25641	NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	14664	39229	24566	14607/21833	66.9%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	22218	36691	14474	NODE_5_length_1342165_cov_13.583453_Iran_2005-2010_IR_B3.1A	+	44825	59777	14953	8486/12695	66.8%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	22600	36037	13438	NODE_5_length_1342165_cov_13.583453_Iran_2005-2010_IR_B3.1A	+	43750	57559	13810	8043/11985	67.1%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	22996	39956	16961	SN15_Chr05_Horiz	+	263	18158	17896	10089/15088	66.9%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	23223	35974	12752	NODE_5_length_1342165_cov_13.583453_Iran_2005-2010_IR_B3.1A	+	11507	24573	13067	7438/11292	65.9%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	23499	27887	4389	NODE_5_length_1342165_cov_13.583453_Iran_2005-2010_IR_B3.1A	+	11869	16263	4395	2605/3825	68.1%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	23572	37610	14039	SN15_Chr05_Horiz	+	28914	43635	14722	8450/12522	67.5%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	23572	27854	4283	NODE_5_length_1342165_cov_13.583453_Iran_2005-2010_IR_B3.1A	+	11632	15386	3755	2491/3543	70.3%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	23641	36195	12555	SN15_Chr05_Horiz	+	29097	42448	13352	7530/11274	66.8%
NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	+	23641	27510	3870	NODE_5_length_1342165_cov_13.583453_Iran_2005-2010_IR_B3.1A	+	11815	15505	3691	2243/3292	68.1%
